"","id1","id2","n","actor.obs","subject.obs","ave.obs","frequency"
"1","6833","6814",0,0,0,0,0
"2","6879","6814",0,0,0,0,0
"3","6888","6814",0,0,0,0,0
"4","6905","6814",0,0,0,0,0
"5","6937","6814",0,0,0,0,0
"6","7010","6814",0,0,0,0,0
"7","7038","6814",0,0,0,0,0
"8","7040","6814",0,0,0,0,0
"9","7055","6814",0,0,0,0,0
"10","7065","6814",0,0,0,0,0
"11","7072","6814",0,0,0,0,0
"12","7083","6814",0,0,0,0,0
"13","7139","6814",0,0,0,0,0
"14","7186","6814",0,0,0,0,0
"15","7190","6814",0,0,0,0,0
"16","7194","6814",0,0,0,0,0
"17","7197","6814",0,0,0,0,0
"18","7204","6814",0,0,0,0,0
"19","7207","6814",0,0,0,0,0
"20","7214","6814",0,0,0,0,0
"21","7218","6814",0,0,0,0,0
"22","7219","6814",0,0,0,0,0
"23","7220","6814",0,0,0,0,0
"24","7221","6814",0,0,0,0,0
"25","7222","6814",0,0,0,0,0
"26","7225","6814",0,0,0,0,0
"27","7227","6814",0,0,0,0,0
"28","7230","6814",0,0,0,0,0
"29","7232","6814",0,0,0,0,0
"30","7233","6814",0,0,0,0,0
"31","7234","6814",0,0,0,0,0
"32","7236","6814",0,0,0,0,0
"33","7243","6814",0,0,0,0,0
"34","7246","6814",0,0,0,0,0
"35","7253","6814",0,0,0,0,0
"36","7255","6814",0,0,0,0,0
"37","7263","6814",0,0,0,0,0
"38","7265","6814",0,0,0,0,0
"39","7267","6814",0,0,0,0,0
"40","7268","6814",0,0,0,0,0
"41","7270","6814",0,0,0,0,0
"42","7271","6814",0,0,0,0,0
"43","7274","6814",0,0,0,0,0
"44","7276","6814",0,0,0,0,0
"45","7278","6814",0,0,0,0,0
"46","7279","6814",0,0,0,0,0
"47","7280","6814",0,0,0,0,0
"48","7286","6814",0,0,0,0,0
"49","7290","6814",0,0,0,0,0
"50","7291","6814",0,0,0,0,0
"51","7295","6814",0,0,0,0,0
"52","7298","6814",0,0,0,0,0
"53","7302","6814",0,0,0,0,0
"54","7304","6814",0,0,0,0,0
"55","7313","6814",0,0,0,0,0
"56","7314","6814",0,0,0,0,0
"57","7315","6814",0,0,0,0,0
"58","7323","6814",0,0,0,0,0
"59","7324","6814",0,0,0,0,0
"60","7328","6814",0,0,0,0,0
"61","7334","6814",0,0,0,0,0
"62","7339","6814",0,0,0,0,0
"63","7340","6814",0,0,0,0,0
"64","7342","6814",0,0,0,0,0
"65","7345","6814",0,0,0,0,0
"66","7346","6814",0,0,0,0,0
"67","7352","6814",0,0,0,0,0
"68","7355","6814",0,0,0,0,0
"69","7363","6814",0,0,0,0,0
"70","7366","6814",0,0,0,0,0
"71","7367","6814",0,0,0,0,0
"72","7369","6814",0,0,0,0,0
"73","7380","6814",0,0,0,0,0
"74","7381","6814",0,0,0,0,0
"75","7384","6814",0,0,0,0,0
"76","7386","6814",0,0,0,0,0
"77","7390","6814",0,0,0,0,0
"78","7391","6814",0,0,0,0,0
"79","7398","6814",0,0,0,0,0
"80","7399","6814",0,0,0,0,0
"81","7407","6814",0,0,0,0,0
"82","7410","6814",0,0,0,0,0
"83","7424","6814",0,0,0,0,0
"84","7425","6814",0,0,0,0,0
"85","7426","6814",0,0,0,0,0
"86","7427","6814",1,49.5,12,30.75,0.032520325203252
"87","7430","6814",0,0,0,0,0
"88","7433","6814",0,0,0,0,0
"89","7443","6814",0,0,0,0,0
"90","7448","6814",0,0,0,0,0
"91","7450","6814",0,0,0,0,0
"92","7452","6814",0,0,0,0,0
"93","7453","6814",0,0,0,0,0
"94","7455","6814",0,0,0,0,0
"95","7456","6814",0,0,0,0,0
"96","7460","6814",0,0,0,0,0
"97","7461","6814",0,0,0,0,0
"98","7462","6814",0,0,0,0,0
"99","7472","6814",0,0,0,0,0
"100","7474","6814",0,0,0,0,0
"101","7475","6814",0,0,0,0,0
"102","7477","6814",0,0,0,0,0
"103","7479","6814",0,0,0,0,0
"104","7480","6814",0,0,0,0,0
"105","7482","6814",0,0,0,0,0
"106","7485","6814",0,0,0,0,0
"107","7486","6814",0,0,0,0,0
"108","6814","6833",0,0,0,0,0
"109","6879","6833",0,0,0,0,0
"110","6888","6833",0,0,0,0,0
"111","6905","6833",0,0,0,0,0
"112","6937","6833",0,0,0,0,0
"113","7010","6833",0,0,0,0,0
"114","7038","6833",0,0,0,0,0
"115","7040","6833",0,0,0,0,0
"116","7055","6833",0,0,0,0,0
"117","7065","6833",0,0,0,0,0
"118","7072","6833",0,0,0,0,0
"119","7083","6833",0,0,0,0,0
"120","7139","6833",0,0,0,0,0
"121","7186","6833",0,0,0,0,0
"122","7190","6833",0,0,0,0,0
"123","7194","6833",0,0,0,0,0
"124","7197","6833",0,0,0,0,0
"125","7204","6833",0,0,0,0,0
"126","7207","6833",0,0,0,0,0
"127","7214","6833",0,0,0,0,0
"128","7218","6833",0,0,0,0,0
"129","7219","6833",0,0,0,0,0
"130","7220","6833",0,0,0,0,0
"131","7221","6833",0,0,0,0,0
"132","7222","6833",0,0,0,0,0
"133","7225","6833",0,0,0,0,0
"134","7227","6833",0,0,0,0,0
"135","7230","6833",0,0,0,0,0
"136","7232","6833",0,0,0,0,0
"137","7233","6833",0,0,0,0,0
"138","7234","6833",0,0,0,0,0
"139","7236","6833",0,0,0,0,0
"140","7243","6833",0,0,0,0,0
"141","7246","6833",0,0,0,0,0
"142","7253","6833",0,0,0,0,0
"143","7255","6833",0,0,0,0,0
"144","7263","6833",0,0,0,0,0
"145","7265","6833",0,0,0,0,0
"146","7267","6833",0,0,0,0,0
"147","7268","6833",0,0,0,0,0
"148","7270","6833",0,0,0,0,0
"149","7271","6833",0,0,0,0,0
"150","7274","6833",0,0,0,0,0
"151","7276","6833",0,0,0,0,0
"152","7278","6833",1,15,22.5,18.75,0.0533333333333333
"153","7279","6833",0,0,0,0,0
"154","7280","6833",0,0,0,0,0
"155","7286","6833",0,0,0,0,0
"156","7290","6833",0,0,0,0,0
"157","7291","6833",0,0,0,0,0
"158","7295","6833",0,0,0,0,0
"159","7298","6833",0,0,0,0,0
"160","7302","6833",0,0,0,0,0
"161","7304","6833",0,0,0,0,0
"162","7313","6833",0,0,0,0,0
"163","7314","6833",0,0,0,0,0
"164","7315","6833",0,0,0,0,0
"165","7323","6833",0,0,0,0,0
"166","7324","6833",0,0,0,0,0
"167","7328","6833",0,0,0,0,0
"168","7334","6833",0,0,0,0,0
"169","7339","6833",0,0,0,0,0
"170","7340","6833",0,0,0,0,0
"171","7342","6833",0,0,0,0,0
"172","7345","6833",0,0,0,0,0
"173","7346","6833",0,0,0,0,0
"174","7352","6833",0,0,0,0,0
"175","7355","6833",0,0,0,0,0
"176","7363","6833",0,0,0,0,0
"177","7366","6833",0,0,0,0,0
"178","7367","6833",0,0,0,0,0
"179","7369","6833",0,0,0,0,0
"180","7380","6833",0,0,0,0,0
"181","7381","6833",0,0,0,0,0
"182","7384","6833",0,0,0,0,0
"183","7386","6833",0,0,0,0,0
"184","7390","6833",0,0,0,0,0
"185","7391","6833",0,0,0,0,0
"186","7398","6833",0,0,0,0,0
"187","7399","6833",0,0,0,0,0
"188","7407","6833",0,0,0,0,0
"189","7410","6833",0,0,0,0,0
"190","7424","6833",0,0,0,0,0
"191","7425","6833",0,0,0,0,0
"192","7426","6833",0,0,0,0,0
"193","7427","6833",0,0,0,0,0
"194","7430","6833",0,0,0,0,0
"195","7433","6833",0,0,0,0,0
"196","7443","6833",1,18.1666666666667,22.5,20.3333333333333,0.0491803278688525
"197","7448","6833",0,0,0,0,0
"198","7450","6833",0,0,0,0,0
"199","7452","6833",0,0,0,0,0
"200","7453","6833",0,0,0,0,0
"201","7455","6833",0,0,0,0,0
"202","7456","6833",0,0,0,0,0
"203","7460","6833",0,0,0,0,0
"204","7461","6833",0,0,0,0,0
"205","7462","6833",0,0,0,0,0
"206","7472","6833",0,0,0,0,0
"207","7474","6833",0,0,0,0,0
"208","7475","6833",0,0,0,0,0
"209","7477","6833",0,0,0,0,0
"210","7479","6833",0,0,0,0,0
"211","7480","6833",0,0,0,0,0
"212","7482","6833",0,0,0,0,0
"213","7485","6833",0,0,0,0,0
"214","7486","6833",0,0,0,0,0
"215","6814","6879",0,0,0,0,0
"216","6833","6879",0,0,0,0,0
"217","6888","6879",0,0,0,0,0
"218","6905","6879",0,0,0,0,0
"219","6937","6879",0,0,0,0,0
"220","7010","6879",0,0,0,0,0
"221","7038","6879",0,0,0,0,0
"222","7040","6879",0,0,0,0,0
"223","7055","6879",0,0,0,0,0
"224","7065","6879",0,0,0,0,0
"225","7072","6879",0,0,0,0,0
"226","7083","6879",0,0,0,0,0
"227","7139","6879",0,0,0,0,0
"228","7186","6879",0,0,0,0,0
"229","7190","6879",0,0,0,0,0
"230","7194","6879",0,0,0,0,0
"231","7197","6879",0,0,0,0,0
"232","7204","6879",0,0,0,0,0
"233","7207","6879",0,0,0,0,0
"234","7214","6879",0,0,0,0,0
"235","7218","6879",0,0,0,0,0
"236","7219","6879",0,0,0,0,0
"237","7220","6879",0,0,0,0,0
"238","7221","6879",0,0,0,0,0
"239","7222","6879",0,0,0,0,0
"240","7225","6879",0,0,0,0,0
"241","7227","6879",0,0,0,0,0
"242","7230","6879",0,0,0,0,0
"243","7232","6879",0,0,0,0,0
"244","7233","6879",0,0,0,0,0
"245","7234","6879",0,0,0,0,0
"246","7236","6879",0,0,0,0,0
"247","7243","6879",0,0,0,0,0
"248","7246","6879",0,0,0,0,0
"249","7253","6879",0,0,0,0,0
"250","7255","6879",0,0,0,0,0
"251","7263","6879",0,0,0,0,0
"252","7265","6879",0,0,0,0,0
"253","7267","6879",0,0,0,0,0
"254","7268","6879",0,0,0,0,0
"255","7270","6879",0,0,0,0,0
"256","7271","6879",0,0,0,0,0
"257","7274","6879",0,0,0,0,0
"258","7276","6879",0,0,0,0,0
"259","7278","6879",0,0,0,0,0
"260","7279","6879",0,0,0,0,0
"261","7280","6879",0,0,0,0,0
"262","7286","6879",0,0,0,0,0
"263","7290","6879",0,0,0,0,0
"264","7291","6879",0,0,0,0,0
"265","7295","6879",0,0,0,0,0
"266","7298","6879",0,0,0,0,0
"267","7302","6879",0,0,0,0,0
"268","7304","6879",0,0,0,0,0
"269","7313","6879",0,0,0,0,0
"270","7314","6879",0,0,0,0,0
"271","7315","6879",0,0,0,0,0
"272","7323","6879",0,0,0,0,0
"273","7324","6879",0,0,0,0,0
"274","7328","6879",0,0,0,0,0
"275","7334","6879",0,0,0,0,0
"276","7339","6879",2,22.8333333333333,13,17.9166666666667,0.111627906976744
"277","7340","6879",0,0,0,0,0
"278","7342","6879",0,0,0,0,0
"279","7345","6879",0,0,0,0,0
"280","7346","6879",0,0,0,0,0
"281","7352","6879",0,0,0,0,0
"282","7355","6879",0,0,0,0,0
"283","7363","6879",0,0,0,0,0
"284","7366","6879",0,0,0,0,0
"285","7367","6879",0,0,0,0,0
"286","7369","6879",0,0,0,0,0
"287","7380","6879",0,0,0,0,0
"288","7381","6879",0,0,0,0,0
"289","7384","6879",0,0,0,0,0
"290","7386","6879",0,0,0,0,0
"291","7390","6879",0,0,0,0,0
"292","7391","6879",0,0,0,0,0
"293","7398","6879",0,0,0,0,0
"294","7399","6879",0,0,0,0,0
"295","7407","6879",0,0,0,0,0
"296","7410","6879",0,0,0,0,0
"297","7424","6879",0,0,0,0,0
"298","7425","6879",0,0,0,0,0
"299","7426","6879",0,0,0,0,0
"300","7427","6879",0,0,0,0,0
"301","7430","6879",0,0,0,0,0
"302","7433","6879",0,0,0,0,0
"303","7443","6879",0,0,0,0,0
"304","7448","6879",0,0,0,0,0
"305","7450","6879",0,0,0,0,0
"306","7452","6879",0,0,0,0,0
"307","7453","6879",0,0,0,0,0
"308","7455","6879",0,0,0,0,0
"309","7456","6879",0,0,0,0,0
"310","7460","6879",0,0,0,0,0
"311","7461","6879",0,0,0,0,0
"312","7462","6879",0,0,0,0,0
"313","7472","6879",0,0,0,0,0
"314","7474","6879",0,0,0,0,0
"315","7475","6879",0,0,0,0,0
"316","7477","6879",0,0,0,0,0
"317","7479","6879",0,0,0,0,0
"318","7480","6879",0,0,0,0,0
"319","7482","6879",0,0,0,0,0
"320","7485","6879",0,0,0,0,0
"321","7486","6879",0,0,0,0,0
"322","6814","6888",0,0,0,0,0
"323","6833","6888",0,0,0,0,0
"324","6879","6888",0,0,0,0,0
"325","6905","6888",0,0,0,0,0
"326","6937","6888",0,0,0,0,0
"327","7010","6888",0,0,0,0,0
"328","7038","6888",1,26.8333333333333,11.5,19.1666666666667,0.0521739130434783
"329","7040","6888",0,0,0,0,0
"330","7055","6888",0,0,0,0,0
"331","7065","6888",0,0,0,0,0
"332","7072","6888",0,0,0,0,0
"333","7083","6888",0,0,0,0,0
"334","7139","6888",0,0,0,0,0
"335","7186","6888",0,0,0,0,0
"336","7190","6888",0,0,0,0,0
"337","7194","6888",0,0,0,0,0
"338","7197","6888",0,0,0,0,0
"339","7204","6888",0,0,0,0,0
"340","7207","6888",0,0,0,0,0
"341","7214","6888",0,0,0,0,0
"342","7218","6888",0,0,0,0,0
"343","7219","6888",0,0,0,0,0
"344","7220","6888",0,0,0,0,0
"345","7221","6888",0,0,0,0,0
"346","7222","6888",0,0,0,0,0
"347","7225","6888",0,0,0,0,0
"348","7227","6888",0,0,0,0,0
"349","7230","6888",0,0,0,0,0
"350","7232","6888",0,0,0,0,0
"351","7233","6888",0,0,0,0,0
"352","7234","6888",0,0,0,0,0
"353","7236","6888",0,0,0,0,0
"354","7243","6888",0,0,0,0,0
"355","7246","6888",0,0,0,0,0
"356","7253","6888",0,0,0,0,0
"357","7255","6888",0,0,0,0,0
"358","7263","6888",0,0,0,0,0
"359","7265","6888",0,0,0,0,0
"360","7267","6888",0,0,0,0,0
"361","7268","6888",0,0,0,0,0
"362","7270","6888",0,0,0,0,0
"363","7271","6888",0,0,0,0,0
"364","7274","6888",0,0,0,0,0
"365","7276","6888",0,0,0,0,0
"366","7278","6888",0,0,0,0,0
"367","7279","6888",0,0,0,0,0
"368","7280","6888",0,0,0,0,0
"369","7286","6888",0,0,0,0,0
"370","7290","6888",0,0,0,0,0
"371","7291","6888",0,0,0,0,0
"372","7295","6888",0,0,0,0,0
"373","7298","6888",0,0,0,0,0
"374","7302","6888",0,0,0,0,0
"375","7304","6888",0,0,0,0,0
"376","7313","6888",0,0,0,0,0
"377","7314","6888",0,0,0,0,0
"378","7315","6888",0,0,0,0,0
"379","7323","6888",0,0,0,0,0
"380","7324","6888",0,0,0,0,0
"381","7328","6888",0,0,0,0,0
"382","7334","6888",0,0,0,0,0
"383","7339","6888",0,0,0,0,0
"384","7340","6888",0,0,0,0,0
"385","7342","6888",0,0,0,0,0
"386","7345","6888",0,0,0,0,0
"387","7346","6888",0,0,0,0,0
"388","7352","6888",0,0,0,0,0
"389","7355","6888",0,0,0,0,0
"390","7363","6888",0,0,0,0,0
"391","7366","6888",0,0,0,0,0
"392","7367","6888",0,0,0,0,0
"393","7369","6888",2,23.6666666666667,11.5,17.5833333333333,0.113744075829384
"394","7380","6888",0,0,0,0,0
"395","7381","6888",0,0,0,0,0
"396","7384","6888",0,0,0,0,0
"397","7386","6888",0,0,0,0,0
"398","7390","6888",0,0,0,0,0
"399","7391","6888",0,0,0,0,0
"400","7398","6888",0,0,0,0,0
"401","7399","6888",0,0,0,0,0
"402","7407","6888",0,0,0,0,0
"403","7410","6888",0,0,0,0,0
"404","7424","6888",0,0,0,0,0
"405","7425","6888",0,0,0,0,0
"406","7426","6888",0,0,0,0,0
"407","7427","6888",0,0,0,0,0
"408","7430","6888",0,0,0,0,0
"409","7433","6888",0,0,0,0,0
"410","7443","6888",0,0,0,0,0
"411","7448","6888",0,0,0,0,0
"412","7450","6888",0,0,0,0,0
"413","7452","6888",0,0,0,0,0
"414","7453","6888",0,0,0,0,0
"415","7455","6888",0,0,0,0,0
"416","7456","6888",0,0,0,0,0
"417","7460","6888",0,0,0,0,0
"418","7461","6888",0,0,0,0,0
"419","7462","6888",0,0,0,0,0
"420","7472","6888",0,0,0,0,0
"421","7474","6888",0,0,0,0,0
"422","7475","6888",0,0,0,0,0
"423","7477","6888",0,0,0,0,0
"424","7479","6888",0,0,0,0,0
"425","7480","6888",0,0,0,0,0
"426","7482","6888",0,0,0,0,0
"427","7485","6888",0,0,0,0,0
"428","7486","6888",0,0,0,0,0
"429","6814","6905",0,0,0,0,0
"430","6833","6905",0,0,0,0,0
"431","6879","6905",0,0,0,0,0
"432","6888","6905",0,0,0,0,0
"433","6937","6905",0,0,0,0,0
"434","7010","6905",0,0,0,0,0
"435","7038","6905",0,0,0,0,0
"436","7040","6905",0,0,0,0,0
"437","7055","6905",0,0,0,0,0
"438","7065","6905",0,0,0,0,0
"439","7072","6905",0,0,0,0,0
"440","7083","6905",0,0,0,0,0
"441","7139","6905",0,0,0,0,0
"442","7186","6905",0,0,0,0,0
"443","7190","6905",0,0,0,0,0
"444","7194","6905",0,0,0,0,0
"445","7197","6905",0,0,0,0,0
"446","7204","6905",0,0,0,0,0
"447","7207","6905",0,0,0,0,0
"448","7214","6905",0,0,0,0,0
"449","7218","6905",0,0,0,0,0
"450","7219","6905",0,0,0,0,0
"451","7220","6905",0,0,0,0,0
"452","7221","6905",0,0,0,0,0
"453","7222","6905",0,0,0,0,0
"454","7225","6905",0,0,0,0,0
"455","7227","6905",0,0,0,0,0
"456","7230","6905",0,0,0,0,0
"457","7232","6905",0,0,0,0,0
"458","7233","6905",0,0,0,0,0
"459","7234","6905",0,0,0,0,0
"460","7236","6905",0,0,0,0,0
"461","7243","6905",0,0,0,0,0
"462","7246","6905",0,0,0,0,0
"463","7253","6905",0,0,0,0,0
"464","7255","6905",0,0,0,0,0
"465","7263","6905",0,0,0,0,0
"466","7265","6905",0,0,0,0,0
"467","7267","6905",0,0,0,0,0
"468","7268","6905",0,0,0,0,0
"469","7270","6905",0,0,0,0,0
"470","7271","6905",0,0,0,0,0
"471","7274","6905",0,0,0,0,0
"472","7276","6905",0,0,0,0,0
"473","7278","6905",0,0,0,0,0
"474","7279","6905",0,0,0,0,0
"475","7280","6905",0,0,0,0,0
"476","7286","6905",0,0,0,0,0
"477","7290","6905",0,0,0,0,0
"478","7291","6905",0,0,0,0,0
"479","7295","6905",0,0,0,0,0
"480","7298","6905",0,0,0,0,0
"481","7302","6905",0,0,0,0,0
"482","7304","6905",0,0,0,0,0
"483","7313","6905",0,0,0,0,0
"484","7314","6905",0,0,0,0,0
"485","7315","6905",0,0,0,0,0
"486","7323","6905",0,0,0,0,0
"487","7324","6905",0,0,0,0,0
"488","7328","6905",0,0,0,0,0
"489","7334","6905",0,0,0,0,0
"490","7339","6905",0,0,0,0,0
"491","7340","6905",0,0,0,0,0
"492","7342","6905",0,0,0,0,0
"493","7345","6905",0,0,0,0,0
"494","7346","6905",0,0,0,0,0
"495","7352","6905",0,0,0,0,0
"496","7355","6905",0,0,0,0,0
"497","7363","6905",0,0,0,0,0
"498","7366","6905",0,0,0,0,0
"499","7367","6905",0,0,0,0,0
"500","7369","6905",0,0,0,0,0
"501","7380","6905",0,0,0,0,0
"502","7381","6905",0,0,0,0,0
"503","7384","6905",0,0,0,0,0
"504","7386","6905",0,0,0,0,0
"505","7390","6905",0,0,0,0,0
"506","7391","6905",0,0,0,0,0
"507","7398","6905",0,0,0,0,0
"508","7399","6905",0,0,0,0,0
"509","7407","6905",0,0,0,0,0
"510","7410","6905",0,0,0,0,0
"511","7424","6905",0,0,0,0,0
"512","7425","6905",0,0,0,0,0
"513","7426","6905",0,0,0,0,0
"514","7427","6905",0,0,0,0,0
"515","7430","6905",0,0,0,0,0
"516","7433","6905",0,0,0,0,0
"517","7443","6905",0,0,0,0,0
"518","7448","6905",0,0,0,0,0
"519","7450","6905",0,0,0,0,0
"520","7452","6905",0,0,0,0,0
"521","7453","6905",0,0,0,0,0
"522","7455","6905",0,0,0,0,0
"523","7456","6905",0,0,0,0,0
"524","7460","6905",0,0,0,0,0
"525","7461","6905",0,0,0,0,0
"526","7462","6905",0,0,0,0,0
"527","7472","6905",0,0,0,0,0
"528","7474","6905",0,0,0,0,0
"529","7475","6905",0,0,0,0,0
"530","7477","6905",0,0,0,0,0
"531","7479","6905",0,0,0,0,0
"532","7480","6905",0,0,0,0,0
"533","7482","6905",0,0,0,0,0
"534","7485","6905",0,0,0,0,0
"535","7486","6905",0,0,0,0,0
"536","6814","6937",0,0,0,0,0
"537","6833","6937",0,0,0,0,0
"538","6879","6937",0,0,0,0,0
"539","6888","6937",0,0,0,0,0
"540","6905","6937",0,0,0,0,0
"541","7010","6937",0,0,0,0,0
"542","7038","6937",0,0,0,0,0
"543","7040","6937",0,0,0,0,0
"544","7055","6937",0,0,0,0,0
"545","7065","6937",0,0,0,0,0
"546","7072","6937",0,0,0,0,0
"547","7083","6937",0,0,0,0,0
"548","7139","6937",0,0,0,0,0
"549","7186","6937",0,0,0,0,0
"550","7190","6937",0,0,0,0,0
"551","7194","6937",0,0,0,0,0
"552","7197","6937",0,0,0,0,0
"553","7204","6937",0,0,0,0,0
"554","7207","6937",0,0,0,0,0
"555","7214","6937",0,0,0,0,0
"556","7218","6937",0,0,0,0,0
"557","7219","6937",0,0,0,0,0
"558","7220","6937",0,0,0,0,0
"559","7221","6937",0,0,0,0,0
"560","7222","6937",0,0,0,0,0
"561","7225","6937",0,0,0,0,0
"562","7227","6937",0,0,0,0,0
"563","7230","6937",0,0,0,0,0
"564","7232","6937",0,0,0,0,0
"565","7233","6937",0,0,0,0,0
"566","7234","6937",0,0,0,0,0
"567","7236","6937",0,0,0,0,0
"568","7243","6937",0,0,0,0,0
"569","7246","6937",0,0,0,0,0
"570","7253","6937",0,0,0,0,0
"571","7255","6937",0,0,0,0,0
"572","7263","6937",0,0,0,0,0
"573","7265","6937",0,0,0,0,0
"574","7267","6937",0,0,0,0,0
"575","7268","6937",0,0,0,0,0
"576","7270","6937",0,0,0,0,0
"577","7271","6937",0,0,0,0,0
"578","7274","6937",0,0,0,0,0
"579","7276","6937",0,0,0,0,0
"580","7278","6937",0,0,0,0,0
"581","7279","6937",0,0,0,0,0
"582","7280","6937",0,0,0,0,0
"583","7286","6937",0,0,0,0,0
"584","7290","6937",0,0,0,0,0
"585","7291","6937",0,0,0,0,0
"586","7295","6937",0,0,0,0,0
"587","7298","6937",0,0,0,0,0
"588","7302","6937",0,0,0,0,0
"589","7304","6937",0,0,0,0,0
"590","7313","6937",0,0,0,0,0
"591","7314","6937",0,0,0,0,0
"592","7315","6937",0,0,0,0,0
"593","7323","6937",0,0,0,0,0
"594","7324","6937",0,0,0,0,0
"595","7328","6937",0,0,0,0,0
"596","7334","6937",0,0,0,0,0
"597","7339","6937",0,0,0,0,0
"598","7340","6937",0,0,0,0,0
"599","7342","6937",0,0,0,0,0
"600","7345","6937",0,0,0,0,0
"601","7346","6937",0,0,0,0,0
"602","7352","6937",0,0,0,0,0
"603","7355","6937",0,0,0,0,0
"604","7363","6937",0,0,0,0,0
"605","7366","6937",0,0,0,0,0
"606","7367","6937",0,0,0,0,0
"607","7369","6937",0,0,0,0,0
"608","7380","6937",0,0,0,0,0
"609","7381","6937",0,0,0,0,0
"610","7384","6937",0,0,0,0,0
"611","7386","6937",0,0,0,0,0
"612","7390","6937",0,0,0,0,0
"613","7391","6937",0,0,0,0,0
"614","7398","6937",0,0,0,0,0
"615","7399","6937",0,0,0,0,0
"616","7407","6937",0,0,0,0,0
"617","7410","6937",0,0,0,0,0
"618","7424","6937",0,0,0,0,0
"619","7425","6937",0,0,0,0,0
"620","7426","6937",0,0,0,0,0
"621","7427","6937",0,0,0,0,0
"622","7430","6937",0,0,0,0,0
"623","7433","6937",0,0,0,0,0
"624","7443","6937",0,0,0,0,0
"625","7448","6937",0,0,0,0,0
"626","7450","6937",0,0,0,0,0
"627","7452","6937",0,0,0,0,0
"628","7453","6937",0,0,0,0,0
"629","7455","6937",0,0,0,0,0
"630","7456","6937",0,0,0,0,0
"631","7460","6937",0,0,0,0,0
"632","7461","6937",0,0,0,0,0
"633","7462","6937",0,0,0,0,0
"634","7472","6937",0,0,0,0,0
"635","7474","6937",0,0,0,0,0
"636","7475","6937",0,0,0,0,0
"637","7477","6937",0,0,0,0,0
"638","7479","6937",0,0,0,0,0
"639","7480","6937",0,0,0,0,0
"640","7482","6937",0,0,0,0,0
"641","7485","6937",0,0,0,0,0
"642","7486","6937",0,0,0,0,0
"643","6814","7010",0,0,0,0,0
"644","6833","7010",0,0,0,0,0
"645","6879","7010",0,0,0,0,0
"646","6888","7010",0,0,0,0,0
"647","6905","7010",0,0,0,0,0
"648","6937","7010",0,0,0,0,0
"649","7038","7010",0,0,0,0,0
"650","7040","7010",0,0,0,0,0
"651","7055","7010",0,0,0,0,0
"652","7065","7010",0,0,0,0,0
"653","7072","7010",1,29.5,44.5,37,0.027027027027027
"654","7083","7010",0,0,0,0,0
"655","7139","7010",0,0,0,0,0
"656","7186","7010",1,29.3333333333333,44.5,36.9166666666667,0.0270880361173815
"657","7190","7010",0,0,0,0,0
"658","7194","7010",0,0,0,0,0
"659","7197","7010",0,0,0,0,0
"660","7204","7010",0,0,0,0,0
"661","7207","7010",0,0,0,0,0
"662","7214","7010",0,0,0,0,0
"663","7218","7010",0,0,0,0,0
"664","7219","7010",0,0,0,0,0
"665","7220","7010",1,31.8333333333333,44.5,38.1666666666667,0.0262008733624454
"666","7221","7010",0,0,0,0,0
"667","7222","7010",0,0,0,0,0
"668","7225","7010",0,0,0,0,0
"669","7227","7010",0,0,0,0,0
"670","7230","7010",0,0,0,0,0
"671","7232","7010",0,0,0,0,0
"672","7233","7010",0,0,0,0,0
"673","7234","7010",0,0,0,0,0
"674","7236","7010",0,0,0,0,0
"675","7243","7010",0,0,0,0,0
"676","7246","7010",0,0,0,0,0
"677","7253","7010",0,0,0,0,0
"678","7255","7010",0,0,0,0,0
"679","7263","7010",0,0,0,0,0
"680","7265","7010",0,0,0,0,0
"681","7267","7010",0,0,0,0,0
"682","7268","7010",0,0,0,0,0
"683","7270","7010",0,0,0,0,0
"684","7271","7010",0,0,0,0,0
"685","7274","7010",0,0,0,0,0
"686","7276","7010",0,0,0,0,0
"687","7278","7010",0,0,0,0,0
"688","7279","7010",0,0,0,0,0
"689","7280","7010",0,0,0,0,0
"690","7286","7010",0,0,0,0,0
"691","7290","7010",0,0,0,0,0
"692","7291","7010",0,0,0,0,0
"693","7295","7010",0,0,0,0,0
"694","7298","7010",0,0,0,0,0
"695","7302","7010",0,0,0,0,0
"696","7304","7010",0,0,0,0,0
"697","7313","7010",0,0,0,0,0
"698","7314","7010",0,0,0,0,0
"699","7315","7010",1,28,44.5,36.25,0.0275862068965517
"700","7323","7010",0,0,0,0,0
"701","7324","7010",0,0,0,0,0
"702","7328","7010",0,0,0,0,0
"703","7334","7010",0,0,0,0,0
"704","7339","7010",0,0,0,0,0
"705","7340","7010",0,0,0,0,0
"706","7342","7010",0,0,0,0,0
"707","7345","7010",0,0,0,0,0
"708","7346","7010",0,0,0,0,0
"709","7352","7010",0,0,0,0,0
"710","7355","7010",0,0,0,0,0
"711","7363","7010",0,0,0,0,0
"712","7366","7010",0,0,0,0,0
"713","7367","7010",0,0,0,0,0
"714","7369","7010",0,0,0,0,0
"715","7380","7010",0,0,0,0,0
"716","7381","7010",0,0,0,0,0
"717","7384","7010",0,0,0,0,0
"718","7386","7010",0,0,0,0,0
"719","7390","7010",0,0,0,0,0
"720","7391","7010",0,0,0,0,0
"721","7398","7010",0,0,0,0,0
"722","7399","7010",0,0,0,0,0
"723","7407","7010",0,0,0,0,0
"724","7410","7010",0,0,0,0,0
"725","7424","7010",0,0,0,0,0
"726","7425","7010",0,0,0,0,0
