"","actor","subject","n","actor.obs","subject.obs","ave.obs","frequency"
"42","6833","7060",2,43,24.8333333333333,33.9166666666667,0.058968058968059
"43","6833","7072",4,43,39.6666666666667,41.3333333333333,0.0967741935483871
"44","6833","7079",1,43,29.8333333333333,36.4166666666667,0.0274599542334096
"45","6833","7115",4,43,40.5,41.75,0.0958083832335329
"46","6833","7125",16,43,39.5,41.25,0.387878787878788
"47","6833","7135",1,43,22.8333333333333,32.9166666666667,0.030379746835443
"48","6833","7166",1,43,35.8333333333333,39.4166666666667,0.0253699788583509
"49","6833","7171",2,43,39.8333333333333,41.4166666666667,0.0482897384305835
"50","6837","7078",1,11.5,22,16.75,0.0597014925373134
"51","6837","7140",1,11.5,19.6666666666667,15.5833333333333,0.0641711229946524
"52","6838","6818",6,37.8333333333333,32.3333333333333,35.0833333333333,0.171021377672209
"53","6838","6833",5,37.8333333333333,43,40.4166666666667,0.123711340206186
"54","6838","6901",13,37.8333333333333,35.6666666666667,36.75,0.353741496598639
"55","6838","7028",1,37.8333333333333,36,36.9166666666667,0.0270880361173815
"56","6838","7053",1,37.8333333333333,28.5,33.1666666666667,0.0301507537688442
"57","6838","7115",7,37.8333333333333,40.5,39.1666666666667,0.178723404255319
"58","6838","7125",2,37.8333333333333,39.5,38.6666666666667,0.0517241379310345
"59","6838","7166",4,37.8333333333333,35.8333333333333,36.8333333333333,0.108597285067873
"60","6838","7171",1,37.8333333333333,39.8333333333333,38.8333333333333,0.0257510729613734
"61","6838","7193",4,37.8333333333333,25.6666666666667,31.75,0.125984251968504
"62","6846","6929",4,29,27.5,28.25,0.141592920353982
"63","6846","7010",1,29,25.1666666666667,27.0833333333333,0.0369230769230769
"64","6846","7053",2,29,28.5,28.75,0.0695652173913043
"65","6846","7088",3,29,23.6666666666667,26.3333333333333,0.113924050632911
"66","6846","7091",1,29,3.33333333333333,16.1666666666667,0.0618556701030928
"67","6846","7108",1,29,6.83333333333333,17.9166666666667,0.0558139534883721
"68","6862","7016",2,10,14.1666666666667,12.0833333333333,0.16551724137931
"69","6862","7045",1,10,18.8333333333333,14.4166666666667,0.069364161849711
"70","6862","7175",1,10,26.5,18.25,0.0547945205479452
"71","6862","7186",4,10,13.3333333333333,11.6666666666667,0.342857142857143
"72","6879","7055",1,7.33333333333333,28.6666666666667,18,0.0555555555555556
"73","6888","6911",1,24.5,23.3333333333333,23.9166666666667,0.0418118466898955
"74","6888","6937",1,24.5,18.8333333333333,21.6666666666667,0.0461538461538462
"75","6888","7027",12,24.5,26.5,25.5,0.470588235294118
"76","6888","7033",7,24.5,32.5,28.5,0.245614035087719
"77","6888","7038",4,24.5,22.5,23.5,0.170212765957447
"78","6888","7079",5,24.5,29.8333333333333,27.1666666666667,0.184049079754601
"79","6888","7167",3,24.5,24.1666666666667,24.3333333333333,0.123287671232877
"80","6888","7169",2,24.5,24.3333333333333,24.4166666666667,0.0819112627986348
"81","6901","6818",1,35.6666666666667,32.3333333333333,34,0.0294117647058824
"82","6901","6825",1,35.6666666666667,27,31.3333333333333,0.0319148936170213
"83","6901","6838",11,35.6666666666667,37.8333333333333,36.75,0.299319727891156
"84","6901","6936",1,35.6666666666667,25.8333333333333,30.75,0.032520325203252
"85","6901","7059",1,35.6666666666667,24.8333333333333,30.25,0.0330578512396694
"86","6901","7115",2,35.6666666666667,40.5,38.0833333333333,0.0525164113785558
"87","6901","7166",2,35.6666666666667,35.8333333333333,35.75,0.0559440559440559
"88","6901","7171",1,35.6666666666667,39.8333333333333,37.75,0.0264900662251656
"89","6905","7007",1,8.5,11,9.75,0.102564102564103
