"","id1","id2","n","n_behave","n_scan","actor.obs","subject.obs","ave.obs","frequency"
"199","7234","7462",3,1,2,28.3333333333333,13.1666666666667,20.75,0.144578313253012
"200","7236","7038",5,4,1,23.5,26.8333333333333,25.1666666666667,0.198675496688742
"201","7236","7271",4,3,1,23.5,17,20.25,0.197530864197531
"202","7236","7274",2,2,0,23.5,13.5,18.5,0.108108108108108
"203","7236","7280",5,1,4,23.5,15.3333333333333,19.4166666666667,0.257510729613734
"204","7236","7334",13,2,11,23.5,28,25.75,0.504854368932039
"205","7236","7339",10,6,4,23.5,22.8333333333333,23.1666666666667,0.431654676258993
"206","7236","7366",2,1,1,23.5,7.5,15.5,0.129032258064516
"207","7236","7369",1,1,0,23.5,23.6666666666667,23.5833333333333,0.0424028268551237
"208","7246","6818",4,4,0,50.5,NA,NA,NA
"209","7246","7038",1,1,0,50.5,26.8333333333333,38.6666666666667,0.0258620689655172
"210","7246","7298",19,8,11,50.5,47.8333333333333,49.1666666666667,0.386440677966102
"211","7246","7323",4,2,2,50.5,6.5,28.5,0.140350877192982
"212","7246","7324",14,7,7,50.5,48.8333333333333,49.6666666666667,0.281879194630872
"213","7246","7328",4,2,2,50.5,46.5,48.5,0.0824742268041237
"214","7246","7367",1,1,0,50.5,16,33.25,0.0300751879699248
"215","7246","7398",3,3,0,50.5,7.33333333333333,28.9166666666667,0.103746397694524
"216","7246","7427",12,4,8,50.5,49.5,50,0.24
"217","7246","7448",10,1,9,50.5,23.6666666666667,37.0833333333333,0.269662921348315
"218","7246","7461",13,7,6,50.5,29.6666666666667,40.0833333333333,0.324324324324324
"219","7253","7186",4,3,1,27.1666666666667,29.3333333333333,28.25,0.141592920353982
"220","7253","7220",7,4,3,27.1666666666667,31.8333333333333,29.5,0.23728813559322
"221","7253","7227",3,1,2,27.1666666666667,18,22.5833333333333,0.132841328413284
"222","7253","7291",1,1,0,27.1666666666667,26.5,26.8333333333333,0.0372670807453416
"223","7253","7315",3,1,2,27.1666666666667,28,27.5833333333333,0.108761329305136
"224","7253","7342",1,1,0,27.1666666666667,28.5,27.8333333333333,0.0359281437125748
"225","7253","7355",4,2,2,27.1666666666667,31.6666666666667,29.4166666666667,0.135977337110482
"226","7253","7380",1,1,0,27.1666666666667,27.8333333333333,27.5,0.0363636363636364
"227","7253","7456",1,1,0,27.1666666666667,13.3333333333333,20.25,0.0493827160493827
"228","7253","7472",2,2,0,27.1666666666667,33,30.0833333333333,0.0664819944598338
"229","7255","6814",10,3,7,33.6666666666667,12,22.8333333333333,0.437956204379562
"230","7255","7010",1,1,0,33.6666666666667,44.5,39.0833333333333,0.0255863539445629
"231","7255","7072",3,3,0,33.6666666666667,29.5,31.5833333333333,0.0949868073878628
"232","7255","7186",1,1,0,33.6666666666667,29.3333333333333,31.5,0.0317460317460317
"233","7255","7220",2,2,0,33.6666666666667,31.8333333333333,32.75,0.0610687022900763
"234","7255","7234",8,4,4,33.6666666666667,28.3333333333333,31,0.258064516129032
"235","7255","7265",3,2,1,33.6666666666667,16.1666666666667,24.9166666666667,0.120401337792642
"236","7255","7391",7,4,3,33.6666666666667,25.8333333333333,29.75,0.235294117647059
"237","7255","7462",7,3,4,33.6666666666667,13.1666666666667,23.4166666666667,0.298932384341637
"238","7255","7472",8,5,3,33.6666666666667,33,33.3333333333333,0.24
"239","7263","6833",2,1,1,50.8333333333333,22.5,36.6666666666667,0.0545454545454545
"240","7263","7010",1,1,0,50.8333333333333,44.5,47.6666666666667,0.020979020979021
"241","7263","7219",10,3,7,50.8333333333333,38.3333333333333,44.5833333333333,0.224299065420561
"242","7263","7232",2,2,0,50.8333333333333,25.6666666666667,38.25,0.0522875816993464
"243","7263","7279",12,4,8,50.8333333333333,53.6666666666667,52.25,0.229665071770335
"244","7263","7384",1,1,0,50.8333333333333,11.5,31.1666666666667,0.0320855614973262
"245","7263","7450",1,1,0,50.8333333333333,3.16666666666667,27,0.037037037037037
"246","7265","6814",2,1,1,16.1666666666667,12,14.0833333333333,0.142011834319527
"247","7265","7072",1,1,0,16.1666666666667,29.5,22.8333333333333,0.0437956204379562
"248","7265","7207",3,1,2,16.1666666666667,45.6666666666667,30.9166666666667,0.0970350404312669
"249","7265","7234",4,2,2,16.1666666666667,28.3333333333333,22.25,0.179775280898876
"250","7265","7255",3,1,2,16.1666666666667,33.6666666666667,24.9166666666667,0.120401337792642
"251","7265","7391",3,1,2,16.1666666666667,25.8333333333333,21,0.142857142857143
"252","7265","7462",2,1,1,16.1666666666667,13.1666666666667,14.6666666666667,0.136363636363636
"253","7267","7010",14,9,5,35.5,44.5,40,0.35
"254","7267","7072",8,5,3,35.5,29.5,32.5,0.246153846153846
"255","7267","7207",18,7,11,35.5,45.6666666666667,40.5833333333333,0.4435318275154
"256","7267","7230",5,2,3,35.5,16.5,26,0.192307692307692
"257","7267","7255",1,1,0,35.5,33.6666666666667,34.5833333333333,0.0289156626506024
"258","7267","7265",2,1,1,35.5,16.1666666666667,25.8333333333333,0.0774193548387097
"259","7267","7328",3,1,2,35.5,46.5,41,0.0731707317073171
"260","7267","7427",1,1,0,35.5,49.5,42.5,0.0235294117647059
"261","7267","7453",1,1,0,35.5,34.3333333333333,34.9166666666667,0.0286396181384248
"262","7268","7194",9,2,7,26.8333333333333,38,32.4166666666667,0.277634961439589
"263","7268","7233",9,1,8,26.8333333333333,27.1666666666667,27,0.333333333333333
"264","7268","7270",1,1,0,26.8333333333333,30.3333333333333,28.5833333333333,0.0349854227405248
"265","7268","7286",3,3,0,26.8333333333333,26.1666666666667,26.5,0.113207547169811
"266","7268","7295",10,4,6,26.8333333333333,29.8333333333333,28.3333333333333,0.352941176470588
"267","7268","7304",1,1,0,26.8333333333333,1.66666666666667,14.25,0.0701754385964912
"268","7268","7313",5,3,2,26.8333333333333,30.1666666666667,28.5,0.175438596491228
"269","7268","7346",9,2,7,26.8333333333333,26.8333333333333,26.8333333333333,0.335403726708075
"270","7270","7345",6,1,5,30.3333333333333,30.5,30.4166666666667,0.197260273972603
"271","7270","7352",7,1,6,30.3333333333333,8.66666666666667,19.5,0.358974358974359
"272","7270","7407",7,1,6,30.3333333333333,31.3333333333333,30.8333333333333,0.227027027027027
"273","7270","7455",6,2,4,30.3333333333333,37.6666666666667,34,0.176470588235294
"274","7271","7038",8,4,4,17,26.8333333333333,21.9166666666667,0.365019011406844
"275","7271","7236",3,2,1,17,23.5,20.25,0.148148148148148
"276","7271","7274",3,3,0,17,13.5,15.25,0.19672131147541
"277","7271","7280",5,3,2,17,15.3333333333333,16.1666666666667,0.309278350515464
"278","7271","7334",6,3,3,17,28,22.5,0.266666666666667
"279","7271","7339",10,5,5,17,22.8333333333333,19.9166666666667,0.502092050209205
"280","7271","7369",4,2,2,17,23.6666666666667,20.3333333333333,0.19672131147541
"281","7274","7038",7,3,4,13.5,26.8333333333333,20.1666666666667,0.347107438016529
"282","7274","7271",2,2,0,13.5,17,15.25,0.131147540983607
"283","7274","7334",4,2,2,13.5,28,20.75,0.192771084337349
"284","7274","7339",5,1,4,13.5,22.8333333333333,18.1666666666667,0.275229357798165
"285","7274","7369",6,4,2,13.5,23.6666666666667,18.5833333333333,0.322869955156951
"286","7276","7040",1,1,0,23.6666666666667,39.5,31.5833333333333,0.0316622691292876
"287","7276","7291",1,1,0,23.6666666666667,26.5,25.0833333333333,0.0398671096345515
"288","7276","7315",3,2,1,23.6666666666667,28,25.8333333333333,0.116129032258065
"289","7276","7355",2,1,1,23.6666666666667,31.6666666666667,27.6666666666667,0.072289156626506
"290","7276","7386",1,1,0,23.6666666666667,41,32.3333333333333,0.0309278350515464
"291","7278","6833",1,1,0,15,22.5,18.75,0.0533333333333333
"292","7278","6879",5,1,4,15,13,14,0.357142857142857
"293","7278","6888",11,4,7,15,11.5,13.25,0.830188679245283
"294","7278","7207",1,1,0,15,45.6666666666667,30.3333333333333,0.032967032967033
"295","7278","7340",1,1,0,15,11,13,0.0769230769230769
"296","7278","7366",2,1,1,15,7.5,11.25,0.177777777777778
"297","7279","7219",15,4,11,53.6666666666667,38.3333333333333,46,0.326086956521739
"298","7279","7263",18,7,11,53.6666666666667,50.8333333333333,52.25,0.344497607655502
"299","7279","7324",1,1,0,53.6666666666667,48.8333333333333,51.25,0.0195121951219512
"300","7279","7453",1,1,0,53.6666666666667,34.3333333333333,44,0.0227272727272727
"301","7280","7038",7,4,3,15.3333333333333,26.8333333333333,21.0833333333333,0.33201581027668
"302","7280","7236",2,1,1,15.3333333333333,23.5,19.4166666666667,0.103004291845494
"303","7280","7274",5,2,3,15.3333333333333,13.5,14.4166666666667,0.346820809248555
"304","7280","7295",1,1,0,15.3333333333333,29.8333333333333,22.5833333333333,0.044280442804428
"305","7280","7334",5,3,2,15.3333333333333,28,21.6666666666667,0.230769230769231
"306","7280","7339",4,2,2,15.3333333333333,22.8333333333333,19.0833333333333,0.209606986899563
"307","7280","7369",7,4,3,15.3333333333333,23.6666666666667,19.5,0.358974358974359
"308","7286","7083",1,1,0,26.1666666666667,27.3333333333333,26.75,0.0373831775700935
"309","7286","7194",6,4,2,26.1666666666667,38,32.0833333333333,0.187012987012987
"310","7286","7233",7,4,3,26.1666666666667,27.1666666666667,26.6666666666667,0.2625
"311","7286","7268",2,1,1,26.1666666666667,26.8333333333333,26.5,0.0754716981132075
"312","7286","7295",5,2,3,26.1666666666667,29.8333333333333,28,0.178571428571429
"313","7286","7313",9,4,5,26.1666666666667,30.1666666666667,28.1666666666667,0.319526627218935
"314","7290","7225",2,1,1,8.33333333333333,6.16666666666667,7.25,0.275862068965517
"315","7290","7227",1,1,0,8.33333333333333,18,13.1666666666667,0.0759493670886076
"316","7291","7186",1,1,0,26.5,29.3333333333333,27.9166666666667,0.0358208955223881
"317","7291","7220",9,5,4,26.5,31.8333333333333,29.1666666666667,0.308571428571429
"318","7291","7222",1,1,0,26.5,16.5,21.5,0.0465116279069767
"319","7291","7253",5,3,2,26.5,27.1666666666667,26.8333333333333,0.186335403726708
"320","7291","7276",2,1,1,26.5,23.6666666666667,25.0833333333333,0.079734219269103
"321","7291","7315",9,3,6,26.5,28,27.25,0.330275229357798
"322","7291","7342",15,7,8,26.5,28.5,27.5,0.545454545454545
"323","7291","7355",2,1,1,26.5,31.6666666666667,29.0833333333333,0.0687679083094556
"324","7291","7380",7,2,5,26.5,27.8333333333333,27.1666666666667,0.257668711656442
"325","7291","7472",1,1,0,26.5,33,29.75,0.0336134453781513
"326","7291","7477",2,2,0,26.5,4.66666666666667,15.5833333333333,0.128342245989305
"327","7295","7040",1,1,0,29.8333333333333,39.5,34.6666666666667,0.0288461538461538
"328","7295","7194",3,1,2,29.8333333333333,38,33.9166666666667,0.0884520884520885
"329","7295","7268",9,5,4,29.8333333333333,26.8333333333333,28.3333333333333,0.317647058823529
"330","7295","7280",3,1,2,29.8333333333333,15.3333333333333,22.5833333333333,0.132841328413284
"331","7295","7286",10,6,4,29.8333333333333,26.1666666666667,28,0.357142857142857
"332","7295","7313",6,1,5,29.8333333333333,30.1666666666667,30,0.2
"333","7295","7346",6,2,4,29.8333333333333,26.8333333333333,28.3333333333333,0.211764705882353
"334","7295","7386",1,1,0,29.8333333333333,41,35.4166666666667,0.0282352941176471
