"","actor","subject","n","actor.obs","subject.obs","ave.obs","frequency"
"164","7135","7028",1,22.8333333333333,36,29.4166666666667,0.0339943342776204
"165","7135","7065",1,22.8333333333333,20,21.4166666666667,0.0466926070038911
"166","7135","7072",1,22.8333333333333,39.6666666666667,31.25,0.032
"167","7135","7125",1,22.8333333333333,39.5,31.1666666666667,0.0320855614973262
"168","7135","7132",1,22.8333333333333,24.8333333333333,23.8333333333333,0.041958041958042
"169","7135","7171",1,22.8333333333333,39.8333333333333,31.3333333333333,0.0319148936170213
"170","7136","7021",2,29.1666666666667,29,29.0833333333333,0.0687679083094556
"171","7136","7099",1,29.1666666666667,20,24.5833333333333,0.0406779661016949
"172","7136","7114",1,29.1666666666667,21.6666666666667,25.4166666666667,0.039344262295082
"173","7136","7170",1,29.1666666666667,24.8333333333333,27,0.037037037037037
"174","7136","7192",1,29.1666666666667,24.6666666666667,26.9166666666667,0.0371517027863777
"175","7136","7194",2,29.1666666666667,27.1666666666667,28.1666666666667,0.0710059171597633
"176","7138","7028",1,31.8333333333333,36,33.9166666666667,0.0294840294840295
"177","7138","7192",3,31.8333333333333,24.6666666666667,28.25,0.106194690265487
"178","7140","6837",1,19.6666666666667,11.5,15.5833333333333,0.0641711229946524
"179","7140","7170",1,19.6666666666667,24.8333333333333,22.25,0.0449438202247191
"180","7141","6911",1,21.8333333333333,23.3333333333333,22.5833333333333,0.044280442804428
"181","7141","7079",1,21.8333333333333,29.8333333333333,25.8333333333333,0.0387096774193548
"182","7145","7115",1,2.33333333333333,40.5,21.4166666666667,0.0466926070038911
"183","7166","6825",1,35.8333333333333,27,31.4166666666667,0.0318302387267905
"184","7166","6838",1,35.8333333333333,37.8333333333333,36.8333333333333,0.0271493212669683
"185","7166","7072",2,35.8333333333333,39.6666666666667,37.75,0.0529801324503311
"186","7166","7107",2,35.8333333333333,31,33.4166666666667,0.0598503740648379
"187","7166","7125",1,35.8333333333333,39.5,37.6666666666667,0.0265486725663717
"188","7166","7171",2,35.8333333333333,39.8333333333333,37.8333333333333,0.052863436123348
"189","7166","7183",1,35.8333333333333,34.8333333333333,35.3333333333333,0.0283018867924528
"190","7167","6819",1,24.1666666666667,23.8333333333333,24,0.0416666666666667
"191","7167","6825",2,24.1666666666667,27,25.5833333333333,0.0781758957654723
"192","7167","6995",1,24.1666666666667,22.1666666666667,23.1666666666667,0.0431654676258993
"193","7167","7079",2,24.1666666666667,29.8333333333333,27,0.0740740740740741
"194","7167","7102",1,24.1666666666667,22.1666666666667,23.1666666666667,0.0431654676258993
"195","7169","6911",1,24.3333333333333,23.3333333333333,23.8333333333333,0.041958041958042
"196","7169","7028",1,24.3333333333333,36,30.1666666666667,0.0331491712707182
"197","7169","7045",1,24.3333333333333,18.8333333333333,21.5833333333333,0.0463320463320463
"198","7169","7079",1,24.3333333333333,29.8333333333333,27.0833333333333,0.0369230769230769
