"","id","proximity","affiliative","agonistic"
"1",6814,-0.770828575473599,0.0760618811759462,-0.864397885571184
"2",6818,-0.770828575473599,-0.518690893053735,-0.864397885571184
"3",6833,-0.665070176806038,-0.422958462948125,-0.0271335659147906
"4",6879,1.18570179987629,-0.512243351954419,0.391498593913406
"5",6888,-0.124527250282946,-0.49066040384529,-0.864397885571184
"6",6905,-0.770828575473599,-0.518690893053735,-0.864397885571184
"7",6937,-0.559311778138476,-0.509755604794856,-0.445765725742987
"8",7010,1.10932073417194,3.48394559445907,1.647395073398
"9",7038,0.369011943499006,-0.391657259230942,0.391498593913406
"10",7040,1.40896953039669,-0.321305659770278,-0.864397885571184
"11",7055,-0.770828575473599,-0.518690893053735,-0.864397885571184
"12",7065,-0.770828575473599,-0.518690893053735,-0.864397885571184
"13",7072,-0.659194710213395,3.14842466641859,0.810130753741603
"14",7083,0.463019408981283,-0.506895087671086,-0.0271335659147906
"15",7139,0.163370612756526,-0.344048848092047,0.810130753741603
"16",7186,-0.112776317097662,1.4505769878551,2.90329155288259
"17",7190,-0.318417647840142,-0.510767579656143,0.391498593913406
"18",7194,-0.130402716875589,-0.383996577338052,0.391498593913406
"19",7197,-0.770828575473599,-0.517283154185821,-0.864397885571184
"20",7204,-0.770828575473599,-0.518690893053735,-0.0271335659147906
"21",7207,0.750917272020755,4.4617002883477,-0.0271335659147906
"22",7214,-0.717949376139818,-0.511004911413367,-0.864397885571184
"23",7218,-0.0246443182080275,-0.467950057652239,-0.445765725742987
"24",7219,-0.51818351198998,-0.374036710968843,-0.445765725742987
"25",7220,-0.524058978582623,0.673028432812343,0.810130753741603
"26",7221,0.474770342166567,-0.518690893053735,-0.864397885571184
"27",7222,1.5911089947686,1.0893093777357,1.2287629135698
"28",7225,-0.770828575473599,-0.261159507991569,-0.445765725742987
"29",7227,-0.770828575473599,0.0858721150313703,0.810130753741603
"30",7230,-0.74732670910303,3.01051658616006,0.810130753741603
"31",7232,0.715664472464902,-0.406256564309304,1.647395073398
"32",7233,0.451268475795998,-0.417103271987972,-0.864397885571184
"33",7234,0.322008210757868,0.0784002879130428,-0.864397885571184
"34",7236,-0.124527250282946,-0.436319662765713,-0.445765725742987
"35",7246,1.11519620076458,-0.211878925776841,-0.445765725742987
"36",7253,-0.300791248062215,0.575064770125645,-0.0271335659147906
"37",7255,-0.242036582135792,1.34310889327395,2.48465939305439
"38",7263,2.48417991685023,-0.175333650833973,4.57782019219538
"39",7265,-0.659194710213395,1.47735568379006,-0.0271335659147906
"40",7267,-0.659194710213395,5.00112576121623,0.391498593913406
"41",7268,2.9659681774469,-0.396607167961076,-0.0271335659147906
"42",7270,-0.336044047618069,-0.513720361853964,-0.445765725742987
"43",7271,-0.541685378360549,-0.418213357523142,-0.0271335659147906
"44",7274,-0.770828575473599,-0.445548590252446,-0.445765725742987
"45",7276,0.245627145053518,-0.126968896689002,0.391498593913406
"46",7278,-0.641568310435468,-0.514141679936124,-0.445765725742987
"47",7279,3.2303641741158,-0.402987919033147,-0.445765725742987
"48",7280,-0.759077642288314,-0.339135191288461,-0.864397885571184
"49",7286,-0.371296847173923,-0.468866479521423,-0.445765725742987
"50",7290,-0.770828575473599,0.0109721676530519,-0.445765725742987
"51",7291,-0.435926979692988,0.437439153393384,0.810130753741603
"52",7295,0.468894875573925,-0.266538720911041,2.06602723322619
"53",7298,-0.588689111101688,0.0452825492631411,-0.0271335659147906
"54",7302,-0.153904583246158,-0.500954704276899,0.391498593913406
"55",7304,-0.153904583246158,-0.441299883534012,-0.864397885571184
"56",7313,-0.770828575473599,-0.441676640672477,-0.864397885571184
"57",7314,-0.723824842732461,-0.514667136050834,-0.864397885571184
"58",7315,0.639283406760552,0.305507018713248,0.810130753741603
"59",7323,-0.770828575473599,-0.489238583296828,-0.864397885571184
"60",7324,0.96830953594852,0.197880246646165,-0.0271335659147906
"61",7328,1.64398819410238,1.20492681287294,0.810130753741603
