"","actor","subject","n","actor.obs","subject.obs","ave.obs","frequency"
"78","7139","7386",12,36.6666666666667,41,38.8333333333333,0.309012875536481
"79","7139","7390",6,36.6666666666667,45,40.8333333333333,0.146938775510204
"80","7139","7410",3,36.6666666666667,41.6666666666667,39.1666666666667,0.0765957446808511
"81","7139","7426",7,36.6666666666667,41.3333333333333,39,0.179487179487179
"82","7139","7480",2,36.6666666666667,42.6666666666667,39.6666666666667,0.0504201680672269
"83","7186","7010",5,29.3333333333333,44.5,36.9166666666667,0.135440180586907
"84","7186","7207",1,29.3333333333333,45.6666666666667,37.5,0.0266666666666667
"85","7186","7220",3,29.3333333333333,31.8333333333333,30.5833333333333,0.0980926430517711
"86","7186","7222",1,29.3333333333333,16.5,22.9166666666667,0.0436363636363636
"87","7186","7225",2,29.3333333333333,6.16666666666667,17.75,0.112676056338028
"88","7186","7227",1,29.3333333333333,18,23.6666666666667,0.0422535211267606
"89","7186","7234",1,29.3333333333333,28.3333333333333,28.8333333333333,0.0346820809248555
"90","7186","7253",5,29.3333333333333,27.1666666666667,28.25,0.176991150442478
"91","7186","7255",2,29.3333333333333,33.6666666666667,31.5,0.0634920634920635
"92","7186","7263",3,29.3333333333333,50.8333333333333,40.0833333333333,0.0748440748440748
"93","7186","7290",3,29.3333333333333,8.33333333333333,18.8333333333333,0.15929203539823
"94","7186","7291",2,29.3333333333333,26.5,27.9166666666667,0.0716417910447761
"95","7186","7315",3,29.3333333333333,28,28.6666666666667,0.104651162790698
"96","7186","7342",2,29.3333333333333,28.5,28.9166666666667,0.069164265129683
"97","7186","7355",5,29.3333333333333,31.6666666666667,30.5,0.163934426229508
"98","7186","7384",1,29.3333333333333,11.5,20.4166666666667,0.0489795918367347
"99","7186","7472",4,29.3333333333333,33,31.1666666666667,0.128342245989305
"100","7190","7083",1,32.5,27.3333333333333,29.9166666666667,0.0334261838440111
"101","7190","7139",1,32.5,36.6666666666667,34.5833333333333,0.0289156626506024
"102","7190","7302",4,32.5,39,35.75,0.111888111888112
"103","7190","7345",6,32.5,30.5,31.5,0.19047619047619
"104","7190","7367",3,32.5,16,24.25,0.123711340206186
"105","7190","7407",3,32.5,31.3333333333333,31.9166666666667,0.0939947780678851
"106","7190","7455",1,32.5,37.6666666666667,35.0833333333333,0.0285035629453682
"107","7194","7233",3,38,27.1666666666667,32.5833333333333,0.0920716112531969
"108","7194","7255",1,38,33.6666666666667,35.8333333333333,0.027906976744186
"109","7194","7268",5,38,26.8333333333333,32.4166666666667,0.154241645244216
"110","7194","7286",4,38,26.1666666666667,32.0833333333333,0.124675324675325
"111","7194","7295",3,38,29.8333333333333,33.9166666666667,0.0884520884520885
"112","7194","7313",3,38,30.1666666666667,34.0833333333333,0.0880195599022005
"113","7194","7346",4,38,26.8333333333333,32.4166666666667,0.123393316195373
"114","7194","7475",2,38,27.1666666666667,32.5833333333333,0.0613810741687979
"115","7194","7479",1,38,16,27,0.037037037037037
"116","7197","6879",1,0.833333333333333,13,6.91666666666667,0.144578313253012
"117","7197","7263",1,0.833333333333333,50.8333333333333,25.8333333333333,0.0387096774193548
"118","7197","7278",1,0.833333333333333,15,7.91666666666667,0.126315789473684
"119","7207","7010",12,45.6666666666667,44.5,45.0833333333333,0.266173752310536
"120","7207","7072",8,45.6666666666667,29.5,37.5833333333333,0.212860310421286
"121","7207","7186",2,45.6666666666667,29.3333333333333,37.5,0.0533333333333333
"122","7207","7222",1,45.6666666666667,16.5,31.0833333333333,0.032171581769437
"123","7207","7230",5,45.6666666666667,16.5,31.0833333333333,0.160857908847185
"124","7207","7255",1,45.6666666666667,33.6666666666667,39.6666666666667,0.0252100840336134
"125","7207","7265",2,45.6666666666667,16.1666666666667,30.9166666666667,0.0646900269541779
"126","7207","7267",16,45.6666666666667,35.5,40.5833333333333,0.394250513347023
"127","7207","7276",1,45.6666666666667,23.6666666666667,34.6666666666667,0.0288461538461538
"128","7207","7328",7,45.6666666666667,46.5,46.0833333333333,0.151898734177215
"129","7207","7342",1,45.6666666666667,28.5,37.0833333333333,0.0269662921348315
"130","7207","7369",1,45.6666666666667,23.6666666666667,34.6666666666667,0.0288461538461538
"131","7207","7391",2,45.6666666666667,25.8333333333333,35.75,0.0559440559440559
"132","7207","7453",1,45.6666666666667,34.3333333333333,40,0.025
"133","7207","7460",4,45.6666666666667,22.3333333333333,34,0.117647058823529
"134","7207","7472",2,45.6666666666667,33,39.3333333333333,0.0508474576271186
"135","7207","7477",1,45.6666666666667,4.66666666666667,25.1666666666667,0.0397350993377483
"136","7214","7232",1,1.66666666666667,25.6666666666667,13.6666666666667,0.0731707317073171
"137","7218","6833",9,28.6666666666667,22.5,25.5833333333333,0.351791530944625
"138","7218","7219",1,28.6666666666667,38.3333333333333,33.5,0.0298507462686567
"139","7218","7232",7,28.6666666666667,25.6666666666667,27.1666666666667,0.257668711656442
"140","7218","7480",1,28.6666666666667,42.6666666666667,35.6666666666667,0.0280373831775701
"141","7219","6833",1,38.3333333333333,22.5,30.4166666666667,0.0328767123287671
"142","7219","7220",1,38.3333333333333,31.8333333333333,35.0833333333333,0.0285035629453682
"143","7219","7263",6,38.3333333333333,50.8333333333333,44.5833333333333,0.134579439252336
"144","7219","7279",1,38.3333333333333,53.6666666666667,46,0.0217391304347826
"145","7219","7355",2,38.3333333333333,31.6666666666667,35,0.0571428571428571
"146","7219","7427",1,38.3333333333333,49.5,43.9166666666667,0.0227703984819734
"147","7220","7186",4,31.8333333333333,29.3333333333333,30.5833333333333,0.130790190735695
"148","7220","7219",1,31.8333333333333,38.3333333333333,35.0833333333333,0.0285035629453682
"149","7220","7227",3,31.8333333333333,18,24.9166666666667,0.120401337792642
"150","7220","7234",1,31.8333333333333,28.3333333333333,30.0833333333333,0.0332409972299169
"151","7220","7253",6,31.8333333333333,27.1666666666667,29.5,0.203389830508475
"152","7220","7255",4,31.8333333333333,33.6666666666667,32.75,0.122137404580153
"153","7220","7290",2,31.8333333333333,8.33333333333333,20.0833333333333,0.0995850622406639
"154","7220","7291",2,31.8333333333333,26.5,29.1666666666667,0.0685714285714286
"155","7220","7304",1,31.8333333333333,1.66666666666667,16.75,0.0597014925373134
"156","7220","7315",2,31.8333333333333,28,29.9166666666667,0.0668523676880223
"157","7220","7342",3,31.8333333333333,28.5,30.1666666666667,0.0994475138121547
"158","7220","7355",1,31.8333333333333,31.6666666666667,31.75,0.031496062992126
"159","7221","7482",1,4.83333333333333,1.83333333333333,3.33333333333333,0.3
"160","7222","7010",3,16.5,44.5,30.5,0.0983606557377049
"161","7222","7040",2,16.5,39.5,28,0.0714285714285714
"162","7222","7220",2,16.5,31.8333333333333,24.1666666666667,0.0827586206896552
"163","7222","7230",2,16.5,16.5,16.5,0.121212121212121
"164","7222","7267",2,16.5,35.5,26,0.0769230769230769
"165","7222","7291",1,16.5,26.5,21.5,0.0465116279069767
"166","7222","7328",1,16.5,46.5,31.5,0.0317460317460317
"167","7222","7334",1,16.5,28,22.25,0.0449438202247191
"168","7222","7386",1,16.5,41,28.75,0.0347826086956522
"169","7222","7390",1,16.5,45,30.75,0.032520325203252
"170","7222","7410",3,16.5,41.6666666666667,29.0833333333333,0.103151862464183
"171","7222","7472",1,16.5,33,24.75,0.0404040404040404
"172","7225","7186",2,6.16666666666667,29.3333333333333,17.75,0.112676056338028
"173","7225","7342",1,6.16666666666667,28.5,17.3333333333333,0.0576923076923077
"174","7227","7186",2,18,29.3333333333333,23.6666666666667,0.0845070422535211
"175","7227","7220",6,18,31.8333333333333,24.9166666666667,0.240802675585284
"176","7227","7253",6,18,27.1666666666667,22.5833333333333,0.265682656826568
"177","7227","7255",3,18,33.6666666666667,25.8333333333333,0.116129032258065
"178","7227","7290",1,18,8.33333333333333,13.1666666666667,0.0759493670886076
"179","7227","7456",1,18,13.3333333333333,15.6666666666667,0.0638297872340425
"180","7227","7472",1,18,33,25.5,0.0392156862745098
"181","7230","7010",1,16.5,44.5,30.5,0.0327868852459016
"182","7230","7207",5,16.5,45.6666666666667,31.0833333333333,0.160857908847185
"183","7230","7222",2,16.5,16.5,16.5,0.121212121212121
"184","7230","7255",1,16.5,33.6666666666667,25.0833333333333,0.0398671096345515
"185","7230","7265",2,16.5,16.1666666666667,16.3333333333333,0.122448979591837
"186","7230","7267",10,16.5,35.5,26,0.384615384615385
"187","7230","7291",2,16.5,26.5,21.5,0.0930232558139535
"188","7230","7315",1,16.5,28,22.25,0.0449438202247191
"189","7230","7328",1,16.5,46.5,31.5,0.0317460317460317
"190","7230","7342",1,16.5,28.5,22.5,0.0444444444444444
"191","7230","7391",3,16.5,25.8333333333333,21.1666666666667,0.141732283464567
"192","7232","6833",3,25.6666666666667,22.5,24.0833333333333,0.124567474048443
"193","7232","7214",1,25.6666666666667,1.66666666666667,13.6666666666667,0.0731707317073171
"194","7232","7218",6,25.6666666666667,28.6666666666667,27.1666666666667,0.220858895705521
"195","7232","7263",3,25.6666666666667,50.8333333333333,38.25,0.0784313725490196
"196","7232","7279",1,25.6666666666667,53.6666666666667,39.6666666666667,0.0252100840336134
"197","7232","7355",1,25.6666666666667,31.6666666666667,28.6666666666667,0.0348837209302326
"198","7232","7380",1,25.6666666666667,27.8333333333333,26.75,0.0373831775700935
"199","7233","7194",2,27.1666666666667,38,32.5833333333333,0.0613810741687979
"200","7233","7268",5,27.1666666666667,26.8333333333333,27,0.185185185185185
"201","7233","7286",2,27.1666666666667,26.1666666666667,26.6666666666667,0.075
"202","7233","7295",4,27.1666666666667,29.8333333333333,28.5,0.140350877192982
"203","7233","7313",2,27.1666666666667,30.1666666666667,28.6666666666667,0.0697674418604651
"204","7233","7340",1,27.1666666666667,11,19.0833333333333,0.0524017467248908
"205","7233","7346",1,27.1666666666667,26.8333333333333,27,0.037037037037037
"206","7233","7369",1,27.1666666666667,23.6666666666667,25.4166666666667,0.039344262295082
"207","7234","6814",1,28.3333333333333,12,20.1666666666667,0.0495867768595041
"208","7234","7186",1,28.3333333333333,29.3333333333333,28.8333333333333,0.0346820809248555
"209","7234","7220",1,28.3333333333333,31.8333333333333,30.0833333333333,0.0332409972299169
"210","7234","7255",2,28.3333333333333,33.6666666666667,31,0.0645161290322581
"211","7234","7265",1,28.3333333333333,16.1666666666667,22.25,0.0449438202247191
"212","7234","7391",4,28.3333333333333,25.8333333333333,27.0833333333333,0.147692307692308
"213","7234","7460",1,28.3333333333333,22.3333333333333,25.3333333333333,0.0394736842105263
"214","7234","7462",1,28.3333333333333,13.1666666666667,20.75,0.0481927710843374
"215","7236","7038",3,23.5,26.8333333333333,25.1666666666667,0.119205298013245
"216","7236","7271",1,23.5,17,20.25,0.0493827160493827
"217","7236","7280",2,23.5,15.3333333333333,19.4166666666667,0.103004291845494
"218","7236","7334",3,23.5,28,25.75,0.116504854368932
"219","7236","7339",1,23.5,22.8333333333333,23.1666666666667,0.0431654676258993
"220","7236","7346",1,23.5,26.8333333333333,25.1666666666667,0.0397350993377483
"221","7236","7369",1,23.5,23.6666666666667,23.5833333333333,0.0424028268551237
"222","7246","6814",1,50.5,12,31.25,0.032
"223","7246","6818",1,50.5,NA,NA,NA
"224","7246","7274",1,50.5,13.5,32,0.03125
"225","7246","7298",3,50.5,47.8333333333333,49.1666666666667,0.0610169491525424
"226","7246","7323",1,50.5,6.5,28.5,0.0350877192982456
"227","7246","7324",4,50.5,48.8333333333333,49.6666666666667,0.0805369127516778
"228","7246","7355",1,50.5,31.6666666666667,41.0833333333333,0.0243407707910751
"229","7246","7367",1,50.5,16,33.25,0.0300751879699248
"230","7246","7427",3,50.5,49.5,50,0.06
"231","7246","7448",2,50.5,23.6666666666667,37.0833333333333,0.0539325842696629
"232","7246","7453",1,50.5,34.3333333333333,42.4166666666667,0.0235756385068762
"233","7253","7186",6,27.1666666666667,29.3333333333333,28.25,0.212389380530973
"234","7253","7220",9,27.1666666666667,31.8333333333333,29.5,0.305084745762712
"235","7253","7227",4,27.1666666666667,18,22.5833333333333,0.177121771217712
"236","7253","7234",1,27.1666666666667,28.3333333333333,27.75,0.036036036036036
"237","7253","7255",1,27.1666666666667,33.6666666666667,30.4166666666667,0.0328767123287671
"238","7253","7291",3,27.1666666666667,26.5,26.8333333333333,0.111801242236025
"239","7253","7315",3,27.1666666666667,28,27.5833333333333,0.108761329305136
"240","7253","7342",1,27.1666666666667,28.5,27.8333333333333,0.0359281437125748
"241","7253","7355",5,27.1666666666667,31.6666666666667,29.4166666666667,0.169971671388102
"242","7253","7380",1,27.1666666666667,27.8333333333333,27.5,0.0363636363636364
"243","7253","7472",1,27.1666666666667,33,30.0833333333333,0.0332409972299169
"244","7255","6814",1,33.6666666666667,12,22.8333333333333,0.0437956204379562
"245","7255","7010",2,33.6666666666667,44.5,39.0833333333333,0.0511727078891258
"246","7255","7072",3,33.6666666666667,29.5,31.5833333333333,0.0949868073878628
"247","7255","7186",1,33.6666666666667,29.3333333333333,31.5,0.0317460317460317
"248","7255","7194",1,33.6666666666667,38,35.8333333333333,0.027906976744186
"249","7255","7207",1,33.6666666666667,45.6666666666667,39.6666666666667,0.0252100840336134
"250","7255","7220",5,33.6666666666667,31.8333333333333,32.75,0.152671755725191
"251","7255","7227",1,33.6666666666667,18,25.8333333333333,0.0387096774193548
"252","7255","7230",1,33.6666666666667,16.5,25.0833333333333,0.0398671096345515
"253","7255","7234",2,33.6666666666667,28.3333333333333,31,0.0645161290322581
"254","7255","7253",1,33.6666666666667,27.1666666666667,30.4166666666667,0.0328767123287671
"255","7255","7265",4,33.6666666666667,16.1666666666667,24.9166666666667,0.160535117056856
"256","7255","7276",1,33.6666666666667,23.6666666666667,28.6666666666667,0.0348837209302326
"257","7255","7290",1,33.6666666666667,8.33333333333333,21,0.0476190476190476
"258","7255","7355",1,33.6666666666667,31.6666666666667,32.6666666666667,0.0306122448979592
"259","7255","7391",4,33.6666666666667,25.8333333333333,29.75,0.134453781512605
"260","7255","7460",1,33.6666666666667,22.3333333333333,28,0.0357142857142857
"261","7255","7462",1,33.6666666666667,13.1666666666667,23.4166666666667,0.0427046263345196
"262","7255","7472",2,33.6666666666667,33,33.3333333333333,0.06
"263","7263","7186",3,50.8333333333333,29.3333333333333,40.0833333333333,0.0748440748440748
"264","7263","7219",7,50.8333333333333,38.3333333333333,44.5833333333333,0.157009345794393
"265","7263","7232",3,50.8333333333333,25.6666666666667,38.25,0.0784313725490196
"266","7263","7276",1,50.8333333333333,23.6666666666667,37.25,0.0268456375838926
"267","7263","7279",4,50.8333333333333,53.6666666666667,52.25,0.076555023923445
"268","7263","7291",1,50.8333333333333,26.5,38.6666666666667,0.0258620689655172
"269","7263","7315",3,50.8333333333333,28,39.4166666666667,0.0761099365750528
"270","7263","7355",1,50.8333333333333,31.6666666666667,41.25,0.0242424242424242
"271","7263","7427",2,50.8333333333333,49.5,50.1666666666667,0.0398671096345515
"272","7263","7453",1,50.8333333333333,34.3333333333333,42.5833333333333,0.0234833659491194
"273","7265","7010",1,16.1666666666667,44.5,30.3333333333333,0.032967032967033
"274","7265","7207",2,16.1666666666667,45.6666666666667,30.9166666666667,0.0646900269541779
"275","7265","7230",3,16.1666666666667,16.5,16.3333333333333,0.183673469387755
"276","7265","7234",1,16.1666666666667,28.3333333333333,22.25,0.0449438202247191
"277","7265","7255",4,16.1666666666667,33.6666666666667,24.9166666666667,0.160535117056856
"278","7265","7267",4,16.1666666666667,35.5,25.8333333333333,0.154838709677419
"279","7265","7279",1,16.1666666666667,53.6666666666667,34.9166666666667,0.0286396181384248
"280","7265","7391",1,16.1666666666667,25.8333333333333,21,0.0476190476190476
"281","7267","7010",7,35.5,44.5,40,0.175
"282","7267","7072",8,35.5,29.5,32.5,0.246153846153846
"283","7267","7207",16,35.5,45.6666666666667,40.5833333333333,0.394250513347023
"284","7267","7222",2,35.5,16.5,26,0.0769230769230769
"285","7267","7230",10,35.5,16.5,26,0.384615384615385
"286","7267","7265",4,35.5,16.1666666666667,25.8333333333333,0.154838709677419
"287","7267","7328",1,35.5,46.5,41,0.024390243902439
"288","7267","7391",1,35.5,25.8333333333333,30.6666666666667,0.0326086956521739
"289","7267","7460",4,35.5,22.3333333333333,28.9166666666667,0.138328530259366
"290","7267","7472",3,35.5,33,34.25,0.0875912408759124
"291","7268","7038",1,26.8333333333333,26.8333333333333,26.8333333333333,0.0372670807453416
"292","7268","7194",5,26.8333333333333,38,32.4166666666667,0.154241645244216
"293","7268","7233",4,26.8333333333333,27.1666666666667,27,0.148148148148148
"294","7268","7286",1,26.8333333333333,26.1666666666667,26.5,0.0377358490566038
"295","7268","7295",3,26.8333333333333,29.8333333333333,28.3333333333333,0.105882352941176
"296","7268","7313",2,26.8333333333333,30.1666666666667,28.5,0.0701754385964912
"297","7268","7346",4,26.8333333333333,26.8333333333333,26.8333333333333,0.149068322981366
"298","7268","7369",1,26.8333333333333,23.6666666666667,25.25,0.0396039603960396
"299","7270","7302",1,30.3333333333333,39,34.6666666666667,0.0288461538461538
"300","7270","7345",2,30.3333333333333,30.5,30.4166666666667,0.0657534246575343
"301","7270","7367",1,30.3333333333333,16,23.1666666666667,0.0431654676258993
"302","7270","7407",6,30.3333333333333,31.3333333333333,30.8333333333333,0.194594594594595
"303","7270","7455",3,30.3333333333333,37.6666666666667,34,0.0882352941176471
"304","7271","7236",1,17,23.5,20.25,0.0493827160493827
"305","7271","7280",3,17,15.3333333333333,16.1666666666667,0.185567010309278
"306","7271","7295",1,17,29.8333333333333,23.4166666666667,0.0427046263345196
"307","7271","7334",1,17,28,22.5,0.0444444444444444
"308","7271","7339",1,17,22.8333333333333,19.9166666666667,0.0502092050209205
"309","7271","7369",2,17,23.6666666666667,20.3333333333333,0.0983606557377049
"310","7271","7480",1,17,42.6666666666667,29.8333333333333,0.0335195530726257
"311","7274","7038",2,13.5,26.8333333333333,20.1666666666667,0.0991735537190083
"312","7274","7246",1,13.5,50.5,32,0.03125
"313","7274","7280",1,13.5,15.3333333333333,14.4166666666667,0.069364161849711
"314","7274","7334",1,13.5,28,20.75,0.0481927710843374
"315","7274","7369",2,13.5,23.6666666666667,18.5833333333333,0.10762331838565
"316","7276","6888",1,23.6666666666667,11.5,17.5833333333333,0.0568720379146919
"317","7276","7040",1,23.6666666666667,39.5,31.5833333333333,0.0316622691292876
"318","7276","7207",1,23.6666666666667,45.6666666666667,34.6666666666667,0.0288461538461538
"319","7276","7253",1,23.6666666666667,27.1666666666667,25.4166666666667,0.039344262295082
"320","7276","7255",1,23.6666666666667,33.6666666666667,28.6666666666667,0.0348837209302326
"321","7276","7263",1,23.6666666666667,50.8333333333333,37.25,0.0268456375838926
"322","7276","7355",3,23.6666666666667,31.6666666666667,27.6666666666667,0.108433734939759
"323","7276","7380",1,23.6666666666667,27.8333333333333,25.75,0.0388349514563107
"324","7276","7426",2,23.6666666666667,41.3333333333333,32.5,0.0615384615384615
"325","7278","6879",1,15,13,14,0.0714285714285714
"326","7278","6888",3,15,11.5,13.25,0.226415094339623
"327","7278","7197",1,15,0.833333333333333,7.91666666666667,0.126315789473684
"328","7278","7314",1,15,11.6666666666667,13.3333333333333,0.075
"329","7278","7340",1,15,11,13,0.0769230769230769
"330","7278","7366",1,15,7.5,11.25,0.0888888888888889
"331","7279","6833",1,53.6666666666667,22.5,38.0833333333333,0.0262582056892779
"332","7279","7219",6,53.6666666666667,38.3333333333333,46,0.130434782608696
"333","7279","7232",1,53.6666666666667,25.6666666666667,39.6666666666667,0.0252100840336134
"334","7279","7263",2,53.6666666666667,50.8333333333333,52.25,0.0382775119617225
"335","7279","7265",1,53.6666666666667,16.1666666666667,34.9166666666667,0.0286396181384248
"336","7279","7328",1,53.6666666666667,46.5,50.0833333333333,0.0199667221297837
"337","7280","7038",2,15.3333333333333,26.8333333333333,21.0833333333333,0.0948616600790514
"338","7280","7236",2,15.3333333333333,23.5,19.4166666666667,0.103004291845494
"339","7280","7271",2,15.3333333333333,17,16.1666666666667,0.123711340206186
"340","7280","7295",1,15.3333333333333,29.8333333333333,22.5833333333333,0.044280442804428
"341","7280","7334",2,15.3333333333333,28,21.6666666666667,0.0923076923076923
"342","7280","7339",3,15.3333333333333,22.8333333333333,19.0833333333333,0.157205240174672
"343","7280","7369",4,15.3333333333333,23.6666666666667,19.5,0.205128205128205
"344","7286","7083",1,26.1666666666667,27.3333333333333,26.75,0.0373831775700935
"345","7286","7194",3,26.1666666666667,38,32.0833333333333,0.0935064935064935
"346","7286","7233",2,26.1666666666667,27.1666666666667,26.6666666666667,0.075
"347","7286","7268",2,26.1666666666667,26.8333333333333,26.5,0.0754716981132075
"348","7286","7313",2,26.1666666666667,30.1666666666667,28.1666666666667,0.0710059171597633
"349","7286","7346",1,26.1666666666667,26.8333333333333,26.5,0.0377358490566038
"350","7286","7475",1,26.1666666666667,27.1666666666667,26.6666666666667,0.0375
"351","7290","7186",3,8.33333333333333,29.3333333333333,18.8333333333333,0.15929203539823
"352","7290","7220",2,8.33333333333333,31.8333333333333,20.0833333333333,0.0995850622406639
"353","7290","7227",1,8.33333333333333,18,13.1666666666667,0.0759493670886076
"354","7290","7255",1,8.33333333333333,33.6666666666667,21,0.0476190476190476
"355","7291","7186",2,26.5,29.3333333333333,27.9166666666667,0.0716417910447761
"356","7291","7230",1,26.5,16.5,21.5,0.0465116279069767
"357","7291","7253",2,26.5,27.1666666666667,26.8333333333333,0.0745341614906832
"358","7291","7263",1,26.5,50.8333333333333,38.6666666666667,0.0258620689655172
"359","7291","7342",1,26.5,28.5,27.5,0.0363636363636364
"360","7291","7355",1,26.5,31.6666666666667,29.0833333333333,0.0343839541547278
"361","7291","7380",3,26.5,27.8333333333333,27.1666666666667,0.110429447852761
"362","7291","7384",1,26.5,11.5,19,0.0526315789473684
"363","7291","7448",1,26.5,23.6666666666667,25.0833333333333,0.0398671096345515
"364","7291","7456",1,26.5,13.3333333333333,19.9166666666667,0.0502092050209205
"365","7295","7040",1,29.8333333333333,39.5,34.6666666666667,0.0288461538461538
"366","7295","7139",1,29.8333333333333,36.6666666666667,33.25,0.0300751879699248
"367","7295","7186",1,29.8333333333333,29.3333333333333,29.5833333333333,0.0338028169014085
